# x	AxA	BxB	3Ax4B	4Ax3B
4.038400000002737215e+03 9.999999093324484223e-01 9.999998242885121957e-01 9.999998666006966186e-01 1.000000116750799029e+00
4.040000000002737579e+03 9.999999230178577836e-01 9.999998138847021600e-01 9.999999374154940890e-01 1.000000110905102657e+00
4.041600000002737943e+03 9.999999021333781934e-01 9.999998110763100856e-01 9.999999862734418876e-01 1.000000113369724497e+00
4.043200000002738307e+03 9.999998518345354359e-01 9.999998248543041646e-01 9.999999961870450482e-01 1.000000133443216033e+00
4.044800000002738670e+03 9.999998039723531074e-01 9.999998622819233907e-01 9.999999840205685553e-01 1.000000169843946018e+00
4.046400000002739034e+03 9.999997818740008482e-01 9.999999055251973523e-01 9.999999551640436080e-01 1.000000217468798080e+00
4.048000000002739398e+03 9.999998074141124293e-01 9.999999376898488501e-01 9.999999015481010334e-01 1.000000270601697272e+00
4.049600000002739762e+03 9.999998271452845700e-01 9.999999597344042535e-01 9.999998702772554537e-01 1.000000312318551687e+00
4.051200000002740126e+03 9.999998170390498320e-01 9.999999726129437105e-01 9.999998828764316006e-01 1.000000305651379318e+00
4.052800000002740489e+03 9.999998006455089739e-01 9.999999934353269726e-01 9.999999118551153865e-01 1.000000248415364723e+00
4.054400000002740853e+03 9.999997956886085282e-01 1.000000018574559002e+00 9.999999188833463837e-01 1.000000161786864350e+00
4.056000000002741217e+03 9.999998123924966897e-01 1.000000045263602422e+00 9.999999074740386629e-01 1.000000084738987827e+00
4.057600000002741581e+03 9.999998576561157648e-01 1.000000068715932278e+00 9.999999065799789477e-01 1.000000037913044038e+00
4.059200000002741945e+03 9.999999413610296539e-01 1.000000074572592101e+00 9.999999423369989593e-01 1.000000015878637072e+00
4.060800000002742308e+03 1.000000039386020445e+00 1.000000056440011553e+00 9.999999988420500419e-01 1.000000020506457643e+00
4.062400000002742672e+03 1.000000118045596187e+00 1.000000018116931289e+00 1.000000037036791412e+00 1.000000036080830546e+00
4.064000000002743036e+03 1.000000141915042828e+00 9.999999942481807569e-01 1.000000039068158042e+00 1.000000063482721302e+00
4.065600000002743400e+03 1.000000122223201338e+00 9.999999993617523231e-01 1.000000020731862005e+00 1.000000092065233659e+00
4.067200000002743764e+03 1.000000120393261360e+00 1.000000019324454481e+00 1.000000017249210726e+00 1.000000111357702615e+00
4.068800000002744127e+03 1.000000149096799795e+00 1.000000037566141087e+00 1.000000026569251466e+00 1.000000126096869835e+00
4.070400000002744491e+03 1.000000182685062411e+00 1.000000045904364088e+00 1.000000023551495421e+00 1.000000127671970329e+00
4.072000000002744855e+03 1.000000199414105895e+00 1.000000057307917078e+00 1.000000014339467835e+00 1.000000128459704207e+00
4.073600000002745219e+03 1.000000201838079361e+00 1.000000064223748986e+00 1.000000003402575777e+00 1.000000124546170266e+00
4.075200000002745583e+03 1.000000186424919724e+00 1.000000055454458803e+00 9.999999929453255998e-01 1.000000124552430147e+00
4.076800000002745946e+03 1.000000130969003642e+00 1.000000044857223491e+00 9.999999717019182333e-01 1.000000130562293421e+00
4.078400000002746310e+03 1.000000064505311093e+00 1.000000041345757484e+00 9.999999503096417275e-01 1.000000159184365689e+00
4.080000000002746674e+03 1.000000029402203117e+00 1.000000044982817471e+00 9.999999276456585928e-01 1.000000199206440010e+00
4.081600000002747038e+03 1.000000053381400189e+00 1.000000040877457197e+00 9.999999087070184922e-01 1.000000218786109452e+00
4.083200000002747402e+03 1.000000101238585071e+00 1.000000018530906587e+00 9.999998980616752187e-01 1.000000206539165992e+00
4.084800000002747765e+03 1.000000110353707727e+00 9.999999934695680270e-01 9.999998953890278930e-01 1.000000174542929665e+00
4.086400000002748129e+03 1.000000053177898307e+00 9.999999838084261405e-01 9.999998923309302290e-01 1.000000147294139552e+00
4.088000000002748493e+03 9.999999722684290715e-01 9.999999857806131098e-01 9.999998927652893332e-01 1.000000122074119258e+00
4.089600000002748857e+03 9.999999324421963154e-01 9.999999717092908913e-01 9.999999161422464811e-01 1.000000103991155243e+00
4.091200000002749221e+03 9.999999443418037259e-01 9.999999312579223032e-01 9.999999479048061746e-01 1.000000093271959489e+00
4.092800000002749584e+03 1.000000002795015108e+00 9.999998856978651318e-01 9.999999528514321723e-01 1.000000092134468055e+00
4.094400000002749948e+03 1.000000057249501362e+00 9.999998616723515532e-01 9.999999305774618374e-01 1.000000097313720193e+00
4.096000000002750312e+03 1.000000062371640963e+00 9.999998730445815998e-01 9.999999112691702052e-01 1.000000096708248298e+00
4.097600000002750676e+03 1.000000006002493835e+00 9.999999137590165343e-01 9.999999014543515807e-01 1.000000093248665234e+00
4.099200000002751040e+03 9.999999219679683859e-01 9.999999596929705081e-01 9.999998999371622066e-01 1.000000084968821756e+00
4.100800000002751403e+03 9.999998679935379053e-01 1.000000002417755551e+00 9.999999119318772056e-01 1.000000074717567689e+00
4.102400000002751767e+03 9.999998551075111042e-01 1.000000022155910884e+00 9.999999358956734863e-01 1.000000057249513574e+00
4.104000000002752131e+03 9.999998779011300964e-01 1.000000019261194417e+00 9.999999515526576399e-01 1.000000045712091223e+00
4.105600000002752495e+03 9.999999073238664549e-01 1.000000011176823023e+00 9.999999496478552130e-01 1.000000043042195808e+00
4.107200000002752859e+03 9.999999239201298185e-01 1.000000001228306790e+00 9.999999349851506070e-01 1.000000028951367304e+00
4.108800000002753222e+03 9.999999220773025943e-01 9.999999977815683394e-01 9.999999211628820550e-01 1.000000014853314800e+00
4.110400000002753586e+03 9.999999369522468706e-01 1.000000000850366888e+00 9.999999177803549077e-01 1.000000008468222790e+00
4.112000000002753950e+03 9.999999912579953243e-01 1.000000012563352358e+00 9.999999192891346755e-01 1.000000040298534287e+00
4.113600000002754314e+03 1.000000064231627572e+00 1.000000026370013062e+00 9.999999170828118844e-01 1.000000108715582536e+00
4.115200000002754678e+03 1.000000134108597782e+00 1.000000039916049799e+00 9.999999317887702244e-01 1.000000179142197521e+00
4.116800000002755041e+03 1.000000180868087174e+00 1.000000048933967767e+00 9.999999623522938252e-01 1.000000223983977587e+00
4.118400000002755405e+03 1.000000207370770111e+00 1.000000037023561328e+00 9.999999968536734674e-01 1.000000216590381630e+00
4.120000000002755769e+03 1.000000192744404659e+00 1.000000005190099905e+00 1.000000032019760177e+00 1.000000169954287088e+00
4.121600000002756133e+03 1.000000135584625305e+00 9.999999556724059602e-01 1.000000053499191521e+00 1.000000103236967641e+00
4.123200000002756497e+03 1.000000062632518949e+00 9.999999009625815116e-01 1.000000041758366764e+00 1.000000055648468056e+00
4.124800000002756860e+03 1.000000000567410563e+00 9.999998620362799961e-01 1.000000001905450020e+00 1.000000043438759478e+00
4.126400000002757224e+03 9.999999727693653639e-01 9.999998455241025930e-01 9.999999659589516865e-01 1.000000061314328059e+00
4.128000000002757588e+03 9.999999665076535482e-01 9.999998597769195197e-01 9.999999308131167775e-01 1.000000086441582781e+00
4.129600000002757952e+03 9.999999665221833700e-01 9.999999002368598067e-01 9.999999039999551975e-01 1.000000089301541939e+00
4.131200000002758316e+03 9.999999628135908258e-01 9.999999412222796424e-01 9.999999101580394623e-01 1.000000067738659792e+00
4.132800000002758679e+03 9.999999549027611678e-01 9.999999761747702109e-01 9.999999318882899502e-01 1.000000028115985318e+00
4.134400000002759043e+03 9.999999491176594368e-01 1.000000006544805586e+00 9.999999409248172544e-01 9.999999931062684144e-01
4.136000000002759407e+03 9.999999702044208849e-01 1.000000032165053732e+00 9.999999384614672859e-01 9.999999720208984089e-01
4.137600000002759771e+03 1.000000028305185085e+00 1.000000057669411246e+00 9.999999363547205089e-01 9.999999672733893563e-01
4.139200000002760135e+03 1.000000088682265087e+00 1.000000084141070333e+00 9.999999160597530246e-01 9.999999718101384438e-01
4.140800000002760498e+03 1.000000133205864783e+00 1.000000113620185260e+00 9.999998998053246657e-01 9.999999778000843165e-01
4.142400000002760862e+03 1.000000158104233483e+00 1.000000130602659798e+00 9.999999060312838584e-01 9.999999859230535026e-01
4.144000000002761226e+03 1.000000171535618598e+00 1.000000131806128012e+00 9.999999309371196965e-01 9.999999964087982196e-01
4.145600000002761590e+03 1.000000168784440202e+00 1.000000120537512638e+00 9.999999565116907130e-01 1.000000010828157260e+00
4.147200000002761954e+03 1.000000153301456418e+00 1.000000105387362170e+00 9.999999711092201204e-01 1.000000013899132068e+00
4.148800000002762317e+03 1.000000121250828711e+00 1.000000101977544631e+00 9.999999703557472808e-01 1.000000014567246520e+00
4.150400000002762681e+03 1.000000064403958833e+00 1.000000096969389629e+00 9.999999613502204010e-01 1.000000016295120142e+00
4.152000000002763045e+03 1.000000013864514425e+00 1.000000083028268483e+00 9.999999552124834157e-01 1.000000013148526712e+00
4.153600000002763409e+03 9.999999761621954919e-01 1.000000057801428532e+00 9.999999486552133554e-01 1.000000009532262091e+00
4.155200000002763772e+03 9.999999504409253781e-01 1.000000032849022169e+00 9.999999453730962218e-01 9.999999953622863424e-01
4.156800000002764136e+03 9.999999332631396287e-01 1.000000021436070252e+00 9.999999605718820073e-01 9.999999892154625147e-01
4.158400000002764500e+03 9.999999253038953650e-01 1.000000016692239591e+00 1.000000006910463535e+00 9.999999991385857268e-01
4.160000000002764864e+03 9.999999310873806113e-01 1.000000013430571100e+00 1.000000052535678918e+00 1.000000020310429338e+00
4.161600000002765228e+03 9.999999329133801851e-01 1.000000006844428802e+00 1.000000073003396883e+00 1.000000034395689852e+00
4.163200000002765591e+03 9.999999154168588422e-01 1.000000002257262821e+00 1.000000069873110409e+00 1.000000026235070116e+00
4.164800000002765955e+03 9.999998721245910716e-01 1.000000005789786872e+00 1.000000057556285737e+00 1.000000005026669303e+00
4.166400000002766319e+03 9.999998428917803439e-01 1.000000016510122158e+00 1.000000041677150175e+00 9.999999742965774985e-01
4.168000000002766683e+03 9.999998592700043432e-01 1.000000036712101359e+00 1.000000022607417938e+00 9.999999816247211459e-01
4.169600000002767047e+03 9.999999062942427352e-01 1.000000059243643324e+00 1.000000017352675741e+00 1.000000023552639172e+00
4.171200000002767410e+03 9.999999439107183363e-01 1.000000069550084580e+00 1.000000015661808295e+00 1.000000062436050330e+00
4.172800000002767774e+03 9.999999488936398562e-01 1.000000075895561613e+00 9.999999817026287152e-01 1.000000080014169290e+00
4.174400000002768138e+03 9.999999374304346933e-01 1.000000087380355396e+00 9.999999160900477913e-01 1.000000077829218847e+00
4.176000000002768502e+03 9.999999164872441781e-01 1.000000098210732880e+00 9.999998632098839879e-01 1.000000069151224080e+00
4.177600000002768866e+03 9.999998918845146578e-01 1.000000092433361187e+00 9.999998434929937563e-01 1.000000056287781991e+00
4.179200000002769229e+03 9.999998668574464622e-01 1.000000060512888034e+00 9.999998512222496583e-01 1.000000057614758520e+00
4.180800000002769593e+03 9.999998628361671527e-01 1.000000030709486509e+00 9.999998667724190327e-01 1.000000063986020038e+00
4.182400000002769957e+03 9.999999023322718728e-01 1.000000012405448446e+00 9.999998561218719217e-01 1.000000059617596415e+00
4.184000000002770321e+03 9.999999448857302964e-01 9.999999875387571846e-01 9.999998204981545014e-01 1.000000039627813031e+00
4.185600000002770685e+03 9.999999632950676842e-01 9.999999517170873320e-01 9.999997888731161355e-01 1.000000011037459835e+00
4.187200000002771048e+03 9.999999427330300561e-01 9.999999246125733654e-01 9.999997709146044578e-01 9.999999724462302897e-01
4.188800000002771412e+03 9.999999200876524830e-01 9.999999254372562429e-01 9.999997599024411654e-01 9.999999150403420245e-01
4.190400000002771776e+03 9.999999151318350599e-01 9.999999374801737950e-01 9.999997542607318435e-01 9.999998558177687347e-01
4.192000000002772140e+03 9.999999268601521552e-01 9.999999625805080505e-01 9.999997735411015887e-01 9.999998066765259930e-01
4.193600000002772504e+03 9.999999301209423486e-01 9.999999977193519962e-01 9.999998115417282341e-01 9.999997662222653849e-01
4.195200000002772867e+03 9.999999213668802067e-01 1.000000034045095187e+00 9.999998405882679631e-01 9.999997153620598933e-01
4.196800000002773231e+03 9.999999136229374974e-01 1.000000070903540594e+00 9.999998608930409372e-01 9.999996625811211626e-01
4.198400000002773595e+03 9.999998933696437886e-01 1.000000089413776161e+00 9.999998959166225276e-01 9.999996345014824373e-01
4.200000000002773959e+03 9.999998441136225269e-01 1.000000088782257990e+00 9.999999462671689265e-01 9.999996522374543506e-01
4.201600000002774323e+03 9.999997684329479108e-01 1.000000069877986730e+00 1.000000007471186114e+00 9.999997106622643406e-01
4.203200000002774686e+03 9.999997054622861148e-01 1.000000044737694882e+00 1.000000045555602846e+00 9.999997786550800516e-01
4.204800000002775050e+03 9.999996832363999832e-01 1.000000027204864139e+00 1.000000041975727338e+00 9.999998341927847090e-01
4.206400000002775414e+03 9.999996931082543172e-01 1.000000014002129234e+00 1.000000018545047054e+00 9.999998627735259271e-01
4.208000000002775778e+03 9.999997267637822373e-01 1.000000018424775483e+00 9.999999917636145375e-01 9.999998674097970719e-01
4.209600000002776142e+03 9.999997744548205780e-01 1.000000036760291255e+00 9.999999659749553294e-01 9.999998705458585935e-01
4.211200000002776505e+03 9.999998285406668241e-01 1.000000041878451151e+00 9.999999464862318055e-01 9.999998784565994336e-01
4.212800000002776869e+03 9.999998706470769605e-01 1.000000021034045172e+00 9.999999369161829410e-01 9.999999044293412798e-01
4.214400000002777233e+03 9.999999031475519384e-01 9.999999849476679525e-01 9.999999450707952597e-01 9.999999279172167022e-01
4.216000000002777597e+03 9.999999402395503001e-01 9.999999599175724008e-01 9.999999534203359852e-01 9.999999527890046647e-01
4.217600000002777961e+03 9.999999779418407009e-01 9.999999513657966688e-01 9.999999457556548732e-01 9.999999694270226280e-01
4.219200000002778324e+03 9.999999817804866575e-01 9.999999495582135856e-01 9.999999406688324655e-01 9.999999812751574346e-01
4.220800000002778688e+03 9.999999327523418913e-01 9.999999467337461478e-01 9.999999330981989010e-01 9.999999921751903109e-01
4.222400000002779052e+03 9.999998692395226652e-01 9.999999436369497730e-01 9.999999226213344139e-01 9.999999886408428296e-01
4.224000000002779416e+03 9.999998237879392793e-01 9.999999479635887090e-01 9.999999154454568551e-01 9.999999661077270119e-01
4.225600000002779780e+03 9.999998066252822060e-01 9.999999434410584698e-01 9.999999018444558629e-01 9.999999176776831478e-01
4.227200000002780143e+03 9.999998130957049591e-01 9.999999247781512501e-01 9.999998869011661462e-01 9.999998627468066337e-01
4.228800000002780507e+03 9.999998206040430215e-01 9.999999033312158003e-01 9.999998812007921956e-01 9.999998177957565293e-01
4.230400000002780871e+03 9.999998039909593350e-01 9.999998891069452611e-01 9.999998845114412838e-01 9.999997929763366766e-01
4.232000000002781235e+03 9.999997543033318781e-01 9.999998971465504649e-01 9.999998951342704556e-01 9.999997729755093490e-01
4.233600000002781599e+03 9.999997320108082732e-01 9.999999252324219823e-01 9.999999068995174545e-01 9.999997484741733889e-01
4.235200000002781962e+03 9.999997835300485916e-01 9.999999515595523469e-01 9.999999190775358260e-01 9.999997338514198253e-01
4.236800000002782326e+03 9.999998929760239852e-01 9.999999675335140559e-01 9.999999286793063158e-01 9.999997344838188473e-01
4.238400000002782690e+03 9.999999927915678155e-01 9.999999684154674551e-01 9.999999294424779528e-01 9.999997481645417352e-01
4.240000000002783054e+03 1.000000043956095652e+00 9.999999633783482889e-01 9.999999096416581912e-01 9.999997589766617123e-01
4.241600000002783418e+03 1.000000060994883588e+00 9.999999672180560628e-01 9.999999053686851047e-01 9.999997618686118361e-01
4.243200000002783781e+03 1.000000070919727202e+00 9.999999778404515816e-01 9.999999319007113474e-01 9.999997522369349356e-01
4.244800000002784145e+03 1.000000091836021232e+00 9.999999941308290730e-01 9.999999470805168711e-01 9.999997560780150563e-01
4.246400000002784509e+03 1.000000090399110420e+00 1.000000006982205480e+00 9.999999354494443216e-01 9.999997926116634961e-01
4.248000000002784873e+03 1.000000063142908902e+00 1.000000023556989914e+00 9.999999339708817159e-01 9.999998469177404647e-01
4.249600000002785237e+03 1.000000033922825882e+00 1.000000037224749505e+00 9.999999631699503233e-01 9.999998932958602538e-01
4.251200000002785600e+03 1.000000028673584840e+00 1.000000043141398232e+00 1.000000004112630458e+00 9.999999038816081987e-01
4.252800000002785964e+03 1.000000030331918088e+00 1.000000059659905238e+00 1.000000022054892801e+00 9.999998750148252347e-01
4.254400000002786328e+03 9.999999916137590761e-01 1.000000079300337186e+00 1.000000032318135945e+00 9.999998323233543207e-01
4.256000000002786692e+03 9.999999375947409286e-01 1.000000087158989359e+00 1.000000046474991411e+00 9.999998050176175379e-01
4.257600000002787056e+03 9.999999018616092528e-01 1.000000083407090790e+00 1.000000060454527606e+00 9.999998010547879179e-01
4.259200000002787419e+03 9.999998940369378975e-01 1.000000075504715813e+00 1.000000069598385499e+00 9.999998033439163603e-01
4.260800000002787783e+03 9.999999015696091620e-01 1.000000071778929467e+00 1.000000069915664369e+00 9.999998204531579393e-01
4.262400000002788147e+03 9.999998984715439132e-01 1.000000069922654777e+00 1.000000079099334638e+00 9.999998377075676181e-01
4.264000000002788511e+03 9.999998901257249884e-01 1.000000070414734266e+00 1.000000077978577373e+00 9.999998545308955711e-01
4.265600000002788875e+03 9.999999041715981196e-01 1.000000065708413821e+00 1.000000054127519800e+00 9.999998644899583677e-01
4.267200000002789238e+03 9.999999499273616310e-01 1.000000059825116194e+00 1.000000019893872549e+00 9.999998581605669123e-01
4.268800000002789602e+03 9.999999880166157151e-01 1.000000058644102907e+00 1.000000003609901933e+00 9.999998433249102092e-01
4.270400000002789966e+03 1.000000018162783055e+00 1.000000045480429867e+00 1.000000018382122047e+00 9.999998241002756583e-01
4.272000000002790330e+03 1.000000050630152737e+00 1.000000029293880432e+00 1.000000044266660337e+00 9.999998196283472751e-01
4.273600000002790694e+03 1.000000081314942557e+00 1.000000019337617951e+00 1.000000058022763705e+00 9.999998247483194991e-01
4.275200000002791057e+03 1.000000104769981801e+00 1.000000028112737693e+00 1.000000057242283802e+00 9.999998431847669789e-01
4.276800000002791421e+03 1.000000100314077933e+00 1.000000057394502484e+00 1.000000056469846577e+00 9.999998679851058725e-01
4.278400000002791785e+03 1.000000090319547841e+00 1.000000094498001868e+00 1.000000055066790239e+00 9.999999025000446684e-01
4.280000000002792149e+03 1.000000098254729464e+00 1.000000111270981540e+00 1.000000049864476104e+00 9.999999408098346754e-01
4.281600000002792513e+03 1.000000133743508046e+00 1.000000092242993910e+00 1.000000042659499710e+00 9.999999594167602313e-01
4.283200000002792876e+03 1.000000138049559784e+00 1.000000057363995554e+00 1.000000046086940708e+00 9.999999648680116815e-01
4.284800000002793240e+03 1.000000075804486688e+00 1.000000030210068003e+00 1.000000050866178158e+00 9.999999655981545166e-01
4.286400000002793604e+03 9.999999996419985937e-01 1.000000015410692278e+00 1.000000043864904598e+00 9.999999662245945276e-01
4.288000000002793968e+03 9.999999618908066434e-01 1.000000011187565763e+00 1.000000016002205783e+00 9.999999532167040961e-01
4.289600000002794332e+03 9.999999668108943141e-01 1.000000005391983970e+00 9.999999649487262277e-01 9.999999428877516250e-01
4.291200000002794695e+03 1.000000005278956827e+00 9.999999879453889129e-01 9.999999031528694626e-01 9.999999360561717676e-01
4.292800000002795059e+03 1.000000079151440735e+00 9.999999711392928425e-01 9.999998609932362337e-01 9.999999339210134952e-01
4.294400000002795423e+03 1.000000126087034813e+00 9.999999607144760549e-01 9.999998434235372047e-01 9.999999392002203447e-01
4.296000000002795787e+03 1.000000113452278017e+00 9.999999684786057275e-01 9.999998499717492884e-01 9.999999480662288276e-01
4.297600000002796151e+03 1.000000063055643595e+00 9.999999888534529813e-01 9.999998772211105003e-01 9.999999566447896893e-01
4.299200000002796514e+03 1.000000022822789214e+00 1.000000011412959022e+00 9.999999229575299298e-01 9.999999574929899770e-01
4.300800000002796878e+03 1.000000026333157210e+00 1.000000036838303075e+00 9.999999628556345277e-01 9.999999709295346317e-01
4.302400000002797242e+03 1.000000066185278369e+00 1.000000036379661061e+00 9.999999925060881756e-01 9.999999999637780856e-01
4.304000000002797606e+03 1.000000127279175866e+00 1.000000008914498251e+00 9.999999995990968005e-01 1.000000035882994354e+00
4.305600000002797970e+03 1.000000144384173062e+00 9.999999735229878617e-01 9.999999755080023478e-01 1.000000064023292889e+00
4.307200000002798333e+03 1.000000099091068240e+00 9.999999498880222104e-01 9.999999312171160559e-01 1.000000050053317713e+00
4.308800000002798697e+03 1.000000021771473735e+00 9.999999391413019190e-01 9.999998878391543888e-01 1.000000004792968022e+00
4.310400000002799061e+03 9.999999563669721425e-01 9.999999255897038530e-01 9.999998672176926284e-01 9.999999511264815455e-01
4.312000000002799425e+03 9.999999126503844593e-01 9.999999062662895399e-01 9.999998798366294128e-01 9.999999313900060915e-01
4.313600000002799788e+03 9.999998843224363609e-01 9.999998899253550455e-01 9.999999176414123836e-01 9.999999513777797500e-01
4.315200000002800152e+03 9.999998755567691688e-01 9.999998895296708934e-01 9.999999676664348414e-01 9.999999850350539399e-01
4.316800000002800516e+03 9.999998712481965590e-01 9.999999164678943231e-01 1.000000007307970007e+00 1.000000018567826610e+00
4.318400000002800880e+03 9.999998600914924429e-01 9.999999487981893198e-01 1.000000029762541542e+00 1.000000033702163726e+00
4.320000000002801244e+03 9.999998324941363759e-01 9.999999676322848252e-01 1.000000027045934381e+00 1.000000045088771827e+00
4.321600000002801607e+03 9.999998062419870326e-01 9.999999756123278960e-01 1.000000001692653573e+00 1.000000045094119772e+00
4.323200000002801971e+03 9.999998014543167724e-01 9.999999843886058226e-01 9.999999652130389105e-01 1.000000039793194517e+00
4.324800000002802335e+03 9.999998276930164298e-01 1.000000005015317495e+00 9.999999388615909979e-01 1.000000036588888586e+00
4.326400000002802699e+03 9.999998735340914768e-01 1.000000029774768651e+00 9.999999338682346028e-01 1.000000041391156946e+00
4.328000000002803063e+03 9.999999046778651479e-01 1.000000036787402236e+00 9.999999422115413150e-01 1.000000059556348297e+00
4.329600000002803426e+03 9.999999156982954940e-01 1.000000017682221243e+00 9.999999522609651637e-01 1.000000069546478132e+00
4.331200000002803790e+03 9.999999159411689931e-01 9.999999742867977659e-01 9.999999553678620146e-01 1.000000064493539620e+00
4.332800000002804154e+03 9.999999235144033660e-01 9.999999205460257112e-01 9.999999346469696793e-01 1.000000039062041157e+00
4.334400000002804518e+03 9.999999514379370735e-01 9.999998705206474270e-01 9.999998852291137608e-01 1.000000024033886437e+00
4.336000000002804882e+03 1.000000010862266198e+00 9.999998473805631338e-01 9.999998319881101549e-01 1.000000021769762881e+00
4.337600000002805245e+03 1.000000080344909170e+00 9.999998537102673390e-01 9.999998037781093752e-01 1.000000011621707818e+00
4.339200000002805609e+03 1.000000105129827954e+00 9.999998738770830009e-01 9.999997868443332161e-01 9.999999833235062585e-01
4.340800000002805973e+03 1.000000085592652965e+00 9.999999086673894144e-01 9.999997835451535089e-01 9.999999460790153227e-01
4.342400000002806337e+03 1.000000029611654240e+00 9.999999502088299241e-01 9.999998211450699115e-01 9.999999183686270054e-01
4.344000000002806701e+03 9.999999615852687151e-01 1.000000002341743688e+00 9.999998918914567714e-01 9.999999060319106903e-01
4.345600000002807064e+03 9.999999108403065939e-01 1.000000061915946814e+00 9.999999749745671629e-01 9.999999134359095487e-01
4.347200000002807428e+03 9.999998760148262056e-01 1.000000113336727781e+00 1.000000040012906988e+00 9.999999309147578064e-01
4.348800000002807792e+03 9.999998607557849528e-01 1.000000159747932882e+00 1.000000074706634212e+00 9.999999545728666117e-01
4.350400000002808156e+03 9.999998687344411330e-01 1.000000181898431206e+00 1.000000082768748300e+00 9.999999814144522325e-01
4.352000000002808520e+03 9.999998995901263621e-01 1.000000177182658323e+00 1.000000081643008798e+00 9.999999938732331284e-01
4.353600000002808883e+03 9.999999227393603363e-01 1.000000146318779315e+00 1.000000068183153346e+00 9.999999801462122750e-01
4.355200000002809247e+03 9.999999283962269780e-01 1.000000096126691052e+00 1.000000033908690300e+00 9.999999336788113480e-01
4.356800000002809611e+03 9.999999096665654896e-01 1.000000045050044140e+00 9.999999815073615794e-01 9.999998832276696392e-01
4.358400000002809975e+03 9.999998788976203201e-01 1.000000000145873313e+00 9.999999330241681195e-01 9.999998449296727543e-01
4.360000000002810339e+03 9.999998634617288662e-01 9.999999824614923538e-01 9.999998723566057013e-01 9.999998223930786079e-01
4.361600000002810702e+03 9.999998582115871004e-01 9.999999908932307724e-01 9.999998225876869373e-01 9.999998242795896664e-01
4.363200000002811066e+03 9.999998596112297244e-01 1.000000005873383557e+00 9.999998132806366957e-01 9.999998335800118765e-01
4.364800000002811430e+03 9.999998576121101879e-01 1.000000016986185125e+00 9.999998401299261541e-01 9.999998626666091184e-01
4.366400000002811794e+03 9.999998613080877119e-01 1.000000012266969662e+00 9.999998707999123715e-01 9.999999016650454875e-01
4.368000000002812158e+03 9.999998816701816118e-01 9.999999975772789762e-01 9.999998822463277426e-01 9.999999553768353922e-01
4.369600000002812521e+03 9.999999323336073997e-01 9.999999853071667166e-01 9.999998944249006705e-01 1.000000002676232791e+00
4.371200000002812885e+03 1.000000012482938239e+00 9.999999802556212014e-01 9.999999177282792306e-01 1.000000031048442706e+00
4.372800000002813249e+03 1.000000080793371993e+00 9.999999933035319533e-01 9.999999336857567922e-01 1.000000038518640944e+00
4.374400000002813613e+03 1.000000113086632503e+00 1.000000026149759247e+00 9.999999555607982371e-01 1.000000026620723848e+00
4.376000000002813977e+03 1.000000102526511725e+00 1.000000064412277068e+00 9.999999855944353699e-01 1.000000020074389706e+00
4.377600000002814340e+03 1.000000077848152813e+00 1.000000091963345383e+00 1.000000024806252164e+00 1.000000021636799019e+00
4.379200000002814704e+03 1.000000081054964296e+00 1.000000115745875773e+00 1.000000061115743799e+00 1.000000038263072932e+00
4.380800000002815068e+03 1.000000083586270128e+00 1.000000123412366326e+00 1.000000075581139791e+00 1.000000062748021445e+00
4.382400000002815432e+03 1.000000053309953563e+00 1.000000098660995596e+00 1.000000048070758929e+00 1.000000098421661487e+00
4.384000000002815796e+03 9.999999934996003370e-01 1.000000054654217152e+00 1.000000011038141734e+00 1.000000136672396733e+00
4.385600000002816159e+03 9.999999344918505395e-01 1.000000006588308121e+00 9.999999951978219004e-01 1.000000162311341478e+00
4.387200000002816523e+03 9.999998961754537063e-01 9.999999641938630557e-01 9.999999945607915830e-01 1.000000160604680666e+00
4.388800000002816887e+03 9.999998897828132893e-01 9.999999353712191175e-01 9.999999878731841152e-01 1.000000125516703253e+00
4.390400000002817251e+03 9.999999062824873608e-01 9.999999133328598688e-01 9.999999717886687289e-01 1.000000075624667639e+00
4.392000000002817615e+03 9.999999275442295055e-01 9.999999130991171770e-01 9.999999697149705158e-01 1.000000023570961405e+00
4.393600000002817978e+03 9.999999654537001792e-01 9.999999413553158911e-01 9.999999928971325946e-01 9.999999988358574399e-01
4.395200000002818342e+03 1.000000009312219884e+00 9.999999732937345787e-01 1.000000016948001891e+00 1.000000005025173833e+00
4.396800000002818706e+03 1.000000052270713757e+00 9.999999907907139995e-01 1.000000031879127116e+00 1.000000016401594305e+00
4.398400000002819070e+03 1.000000065429776042e+00 9.999999890499319255e-01 1.000000045962817774e+00 1.000000011715168613e+00
4.400000000002819434e+03 1.000000056606152654e+00 9.999999846711851159e-01 1.000000070187736734e+00 9.999999981934122317e-01
4.401600000002819797e+03 1.000000043778465519e+00 9.999999834296993129e-01 1.000000082262044954e+00 9.999999915657956651e-01
4.403200000002820161e+03 1.000000032231942892e+00 9.999999801869059457e-01 1.000000068669705477e+00 9.999999828632180066e-01
4.404800000002820525e+03 1.000000025452745245e+00 9.999999842840333608e-01 1.000000041277987251e+00 9.999999643648211922e-01
4.406400000002820889e+03 9.999999903511038735e-01 9.999999921807215530e-01 1.000000029938496571e+00 9.999999188439760989e-01
4.408000000002821253e+03 9.999999183770538203e-01 9.999999928402819593e-01 1.000000033378522613e+00 9.999998649957295704e-01
